Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,HomeElo,AwayElo,Form3Home,Form3Away,Form5Home,Form5Away
2425,2025-04-05,SC Freiburg,Borussia Dortmund,1,4,A,12.0,18.0,3.0,7.0,3.0,4.0,1.0,0.0,0.0,0.0,3.1,3.5,2.2,3.1,3.61,2.31,1680.68,1779.86,2.0,3.0,6.0,9.0
2425,2025-04-05,1. FC Heidenheim,Bayer Leverkusen,0,1,A,10.0,6.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,6.5,4.75,1.44,6.78,4.84,1.46,1556.81,1884.59,7.0,6.0,8.0,12.0
2425,2025-04-06,FC St. Pauli,Borussia Monchengladbach,1,1,D,26.0,5.0,9.0,3.0,11.0,2.0,0.0,2.0,0.0,0.0,2.5,3.3,2.75,2.52,3.45,2.89,1581.92,1677.96,4.0,6.0,4.0,9.0
2425,2025-04-06,Union Berlin,VfL Wolfsburg,1,0,H,13.0,12.0,3.0,3.0,6.0,4.0,0.0,1.0,0.0,0.0,2.45,3.3,2.88,2.49,3.32,3.02,1618.13,1674.11,7.0,1.0,7.0,5.0
2425,2025-04-11,VfL Wolfsburg,RB Leipzig,2,3,A,17.0,16.0,6.0,5.0,8.0,5.0,2.0,3.0,0.0,0.0,2.88,3.75,2.3,3.0,3.71,2.36,1674.11,1736.87,0.0,6.0,4.0,7.0
2425,2025-04-12,VfL Bochum,FC Augsburg,1,2,A,25.0,12.0,9.0,5.0,7.0,6.0,2.0,1.0,0.0,1.0,2.5,3.4,2.8,2.5,3.35,3.0,1555.74,1664.63,0.0,4.0,3.0,8.0
2425,2025-04-12,TSG Hoffenheim,FSV Mainz 05,2,0,H,8.0,14.0,5.0,1.0,4.0,7.0,4.0,2.0,0.0,1.0,2.7,3.5,2.55,2.69,3.5,2.66,1614.93,1727.72,1.0,2.0,5.0,8.0
2425,2025-04-12,Holstein Kiel,FC St. Pauli,1,2,A,6.0,14.0,2.0,6.0,3.0,3.0,3.0,4.0,0.0,0.0,3.25,3.3,2.25,3.28,3.42,2.29,1519.37,1581.92,1.0,4.0,5.0,5.0
2425,2025-04-12,Bayer Leverkusen,Union Berlin,0,0,D,16.0,7.0,3.0,3.0,7.0,3.0,2.0,1.0,0.0,0.0,1.33,4.75,9.5,1.34,5.61,8.99,1884.59,1618.13,9.0,7.0,12.0,10.0
2425,2025-04-12,Borussia Monchengladbach,SC Freiburg,1,2,A,10.0,19.0,1.0,7.0,4.0,6.0,0.0,1.0,0.0,0.0,2.15,3.6,3.25,2.19,3.71,3.26,1677.96,1680.68,7.0,1.0,10.0,3.0
2425,2025-04-12,Bayern Munich,Borussia Dortmund,2,2,D,28.0,11.0,11.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,1.44,5.25,6.0,1.43,5.36,6.51,1922.66,1779.86,7.0,6.0,10.0,9.0
2425,2025-04-13,VfB Stuttgart,Werder Bremen,1,2,A,12.0,14.0,4.0,5.0,3.0,4.0,3.0,2.0,1.0,0.0,1.65,4.33,4.5,1.67,4.62,4.53,1713.35,1647.9,3.0,6.0,4.0,9.0
2425,2025-04-13,Eintracht Frankfurt,1. FC Heidenheim,3,0,H,19.0,14.0,8.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,1.73,4.2,4.2,1.75,4.18,4.43,1747.69,1556.81,6.0,6.0,6.0,7.0
2425,2025-04-19,Werder Bremen,VfL Bochum,1,0,H,14.0,12.0,4.0,1.0,2.0,7.0,3.0,3.0,0.0,1.0,1.73,4.1,4.33,1.74,4.19,4.49,1668.68,1536.83,9.0,0.0,12.0,3.0
2425,2025-04-19,Union Berlin,VfB Stuttgart,4,4,D,12.0,13.0,5.0,6.0,3.0,5.0,0.0,2.0,0.0,0.0,2.8,3.4,2.45,2.87,3.43,2.54,1630.88,1709.96,7.0,3.0,11.0,4.0
2425,2025-04-19,RB Leipzig,Holstein Kiel,1,1,D,10.0,13.0,4.0,3.0,9.0,7.0,1.0,2.0,0.0,0.0,1.33,5.75,7.5,1.31,6.22,8.55,1746.86,1515.14,6.0,1.0,10.0,2.0
2425,2025-04-19,FSV Mainz 05,VfL Wolfsburg,2,2,D,18.0,16.0,7.0,4.0,7.0,5.0,2.0,3.0,0.0,0.0,2.0,3.6,3.6,2.05,3.72,3.6,1704.95,1655.61,1.0,0.0,5.0,1.0
2425,2025-04-19,1. FC Heidenheim,Bayern Munich,0,4,A,4.0,18.0,1.0,11.0,4.0,4.0,3.0,1.0,0.0,0.0,9.0,6.0,1.29,9.06,6.38,1.29,1546.46,1912.55,3.0,7.0,7.0,8.0
2425,2025-04-19,SC Freiburg,TSG Hoffenheim,3,2,H,12.0,19.0,6.0,6.0,2.0,6.0,3.0,2.0,0.0,0.0,1.91,3.7,3.75,1.96,3.75,3.85,1675.9,1620.16,3.0,4.0,5.0,5.0
2425,2025-04-20,FC Augsburg,Eintracht Frankfurt,0,0,D,13.0,8.0,2.0,5.0,3.0,9.0,2.0,1.0,0.0,0.0,2.55,3.3,2.75,2.63,3.44,2.77,1663.45,1740.76,4.0,6.0,10.0,9.0
2425,2025-04-20,Borussia Dortmund,Borussia Monchengladbach,3,2,H,14.0,6.0,6.0,3.0,6.0,2.0,1.0,2.0,0.0,0.0,1.42,5.25,6.5,1.43,5.46,6.47,1787.19,1664.32,7.0,4.0,7.0,7.0
2425,2025-04-20,FC St. Pauli,Bayer Leverkusen,1,1,D,10.0,6.0,5.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,5.25,3.8,1.67,5.42,3.93,1.67,1588.27,1876.98,4.0,7.0,8.0,10.0
2425,2025-04-25,VfB Stuttgart,1. FC Heidenheim,0,1,A,19.0,6.0,3.0,2.0,6.0,5.0,0.0,4.0,0.0,0.0,1.48,5.0,5.75,1.51,4.97,5.99,1709.96,1546.46,4.0,0.0,4.0,6.0
2425,2025-04-26,Eintracht Frankfurt,RB Leipzig,4,0,H,9.0,7.0,6.0,3.0,8.0,4.0,1.0,2.0,0.0,1.0,2.15,3.8,3.0,2.17,3.92,3.15,1740.76,1746.86,4.0,7.0,10.0,10.0
2425,2025-04-26,VfL Wolfsburg,SC Freiburg,0,1,A,8.0,15.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,2.35,3.5,2.88,2.4,3.67,2.91,1655.61,1675.9,1.0,6.0,1.0,7.0
2425,2025-04-26,Bayer Leverkusen,FC Augsburg,2,0,H,14.0,11.0,5.0,2.0,3.0,7.0,0.0,1.0,0.0,0.0,1.36,5.0,8.5,1.37,5.23,8.61,1876.98,1663.45,5.0,4.0,11.0,8.0
2425,2025-04-26,Holstein Kiel,Borussia Monchengladbach,4,3,H,22.0,16.0,11.0,7.0,7.0,8.0,2.0,1.0,0.0,0.0,3.1,3.8,2.15,3.18,3.9,2.16,1515.14,1664.32,2.0,1.0,2.0,7.0
2425,2025-04-26,TSG Hoffenheim,Borussia Dortmund,2,3,A,11.0,16.0,3.0,8.0,2.0,5.0,5.0,1.0,0.0,0.0,4.1,4.33,1.73,4.3,4.37,1.74,1620.16,1787.19,3.0,7.0,4.0,10.0
2425,2025-04-26,Bayern Munich,FSV Mainz 05,3,0,H,14.0,8.0,6.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,1.22,7.0,11.0,1.22,7.3,11.15,1912.55,1704.95,7.0,2.0,11.0,3.0
2425,2025-04-27,VfL Bochum,Union Berlin,1,1,D,10.0,5.0,4.0,1.0,10.0,4.0,3.0,2.0,0.0,0.0,2.25,3.4,3.1,2.36,3.5,3.09,1536.83,1630.88,0.0,5.0,0.0,9.0
2425,2025-04-27,Werder Bremen,FC St. Pauli,0,0,D,11.0,10.0,2.0,4.0,1.0,3.0,2.0,3.0,0.0,1.0,1.85,3.6,4.0,1.92,3.74,4.07,1668.68,1588.27,9.0,5.0,12.0,8.0
2425,2025-05-02,1. FC Heidenheim,VfL Bochum,0,0,D,11.0,14.0,3.0,3.0,6.0,4.0,0.0,1.0,0.0,0.0,2.25,3.6,3.1,2.32,3.59,3.13,1552.29,1530.96,3.0,1.0,6.0,1.0
2425,2025-05-03,Borussia Dortmund,VfL Wolfsburg,4,0,H,11.0,11.0,5.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,1.33,5.75,7.5,1.32,6.21,7.74,1792.65,1646.01,7.0,1.0,13.0,1.0
2425,2025-05-03,Union Berlin,Werder Bremen,2,2,D,17.0,13.0,7.0,6.0,5.0,5.0,2.0,3.0,0.0,0.0,2.7,3.4,2.55,2.78,3.45,2.61,1626.77,1665.69,3.0,7.0,9.0,13.0
2425,2025-05-03,FC St. Pauli,VfB Stuttgart,0,1,A,6.0,21.0,1.0,8.0,4.0,4.0,6.0,3.0,2.0,0.0,2.62,3.5,2.55,2.73,3.52,2.61,1594.11,1692.32,5.0,1.0,6.0,4.0
2425,2025-05-03,RB Leipzig,Bayern Munich,3,3,D,8.0,20.0,6.0,6.0,2.0,7.0,3.0,1.0,0.0,0.0,4.5,4.33,1.62,4.46,4.73,1.66,1722.14,1915.85,4.0,7.0,7.0,13.0
2425,2025-05-03,Borussia Monchengladbach,TSG Hoffenheim,4,4,D,12.0,26.0,7.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,2.1,4.0,3.0,2.13,4.03,3.16,1646.28,1606.41,0.0,3.0,4.0,4.0
2425,2025-05-04,FC Augsburg,Holstein Kiel,1,3,A,27.0,7.0,10.0,5.0,12.0,0.0,0.0,2.0,0.0,0.0,1.83,3.9,4.0,1.85,3.81,4.29,1656.66,1528.45,4.0,4.0,5.0,5.0
2425,2025-05-04,SC Freiburg,Bayer Leverkusen,2,2,D,8.0,5.0,4.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,3.2,3.4,2.25,3.14,3.51,2.33,1686.35,1871.15,9.0,5.0,9.0,11.0
2425,2025-05-04,FSV Mainz 05,Eintracht Frankfurt,1,1,D,12.0,8.0,3.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,2.35,3.5,2.9,2.41,3.67,2.89,1694.29,1739.74,1.0,7.0,2.0,10.0
2425,2025-05-09,VfL Wolfsburg,TSG Hoffenheim,2,2,D,14.0,17.0,5.0,7.0,5.0,6.0,0.0,2.0,0.0,0.0,2.2,3.6,2.9,2.3,3.77,2.99,1646.01,1606.41,1.0,1.0,1.0,4.0
2425,2025-05-10,Bayern Munich,Borussia Monchengladbach,2,0,H,24.0,16.0,9.0,6.0,4.0,9.0,1.0,1.0,0.0,0.0,1.17,9.5,11.0,1.16,10.06,12.25,1915.85,1646.28,7.0,1.0,11.0,2.0
2425,2025-05-10,Werder Bremen,RB Leipzig,0,0,D,21.0,16.0,6.0,4.0,11.0,4.0,1.0,3.0,0.0,0.0,2.35,3.7,2.8,2.38,3.7,2.92,1665.69,1722.14,5.0,2.0,11.0,8.0
2425,2025-05-10,Union Berlin,1. FC Heidenheim,0,3,A,10.0,8.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,2.25,3.3,3.3,2.21,3.55,3.33,1626.77,1552.29,3.0,4.0,7.0,4.0
2425,2025-05-10,Holstein Kiel,SC Freiburg,1,2,A,15.0,9.0,3.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,3.1,3.75,2.15,3.29,3.88,2.12,1528.45,1686.35,7.0,7.0,8.0,10.0
2425,2025-05-10,VfL Bochum,FSV Mainz 05,1,4,A,11.0,22.0,6.0,8.0,6.0,6.0,3.0,0.0,0.0,0.0,2.9,3.6,2.3,3.0,3.73,2.31,1530.96,1694.29,2.0,2.0,2.0,3.0
2425,2025-05-11,Bayer Leverkusen,Borussia Dortmund,2,4,A,19.0,9.0,10.0,5.0,12.0,0.0,0.0,2.0,0.0,0.0,2.7,3.9,2.35,2.66,4.08,2.43,1871.15,1792.65,5.0,9.0,9.0,13.0
2425,2025-05-11,Eintracht Frankfurt,FC St. Pauli,2,2,D,13.0,5.0,5.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,1.53,4.33,5.75,1.52,4.61,6.18,1739.74,1594.11,5.0,2.0,8.0,6.0
2425,2025-05-11,VfB Stuttgart,FC Augsburg,4,0,H,29.0,7.0,11.0,0.0,11.0,2.0,1.0,1.0,0.0,1.0,1.55,4.33,5.75,1.56,4.54,5.67,1692.32,1656.66,4.0,1.0,7.0,4.0
2425,2025-05-17,RB Leipzig,VfB Stuttgart,2,3,A,8.0,15.0,5.0,7.0,5.0,8.0,1.0,0.0,0.0,0.0,2.0,4.2,3.2,1.97,4.31,3.2,1725.62,1710.07,2.0,6.0,6.0,7.0
2425,2025-05-17,FC St. Pauli,VfL Bochum,0,2,A,10.0,9.0,2.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,1.67,4.2,4.5,1.66,4.19,4.65,1592.58,1524.27,2.0,2.0,6.0,2.0
2425,2025-05-17,FSV Mainz 05,Bayer Leverkusen,2,2,D,20.0,7.0,6.0,4.0,7.0,3.0,2.0,6.0,0.0,0.0,2.15,3.9,3.0,2.18,3.99,2.93,1703.02,1851.95,4.0,4.0,5.0,6.0
2425,2025-05-17,TSG Hoffenheim,Bayern Munich,0,4,A,6.0,14.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,5.25,1.5,5.05,5.25,1.5,1610.46,1914.38,2.0,7.0,5.0,11.0
2425,2025-05-17,Borussia Monchengladbach,VfL Wolfsburg,0,1,A,16.0,17.0,3.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,2.2,4.2,2.8,2.17,4.31,2.79,1641.34,1636.86,1.0,1.0,1.0,2.0
2425,2025-05-17,SC Freiburg,Eintracht Frankfurt,1,3,A,8.0,11.0,1.0,6.0,4.0,7.0,2.0,4.0,0.0,0.0,2.35,3.7,2.8,2.38,3.77,2.74,1695.54,1734.56,7.0,5.0,13.0,9.0
2425,2025-05-17,Borussia Dortmund,Holstein Kiel,3,0,H,19.0,4.0,6.0,2.0,7.0,1.0,3.0,1.0,0.0,1.0,1.09,12.0,19.0,1.07,13.97,18.89,1815.12,1540.36,9.0,6.0,13.0,7.0
2425,2025-05-17,FC Augsburg,Union Berlin,1,2,A,19.0,6.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.1,3.5,3.4,2.07,3.43,3.62,1628.3,1607.53,0.0,2.0,4.0,4.0
2425,2025-05-17,1. FC Heidenheim,Werder Bremen,1,4,A,21.0,13.0,8.0,7.0,6.0,4.0,2.0,2.0,0.0,0.0,2.3,3.8,2.75,2.31,3.91,2.76,1569.78,1666.4,7.0,3.0,7.0,9.0
2526,2025-08-22,Bayern Munich,RB Leipzig,6,0,H,19.0,12.0,10.0,1.0,5.0,5.0,4.0,1.0,0.0,0.0,1.22,7.0,9.0,1.23,7.43,10.85,1919.0,1716.37,7.0,2.0,13.0,3.0
2526,2025-08-23,Eintracht Frankfurt,Werder Bremen,4,1,H,18.0,10.0,5.0,5.0,7.0,1.0,1.0,3.0,0.0,0.0,1.7,4.1,4.5,1.7,4.26,4.68,1745.76,1677.45,5.0,5.0,9.0,9.0
2526,2025-08-23,SC Freiburg,FC Augsburg,1,3,A,16.0,14.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,1.85,3.6,4.33,1.87,3.71,4.33,1684.34,1618.66,4.0,0.0,10.0,1.0
2526,2025-08-23,1. FC Heidenheim,VfL Wolfsburg,1,3,A,7.0,15.0,2.0,5.0,2.0,5.0,2.0,3.0,0.0,0.0,3.2,3.5,2.2,3.19,3.59,2.26,1558.73,1645.72,4.0,4.0,7.0,5.0
2526,2025-08-23,Bayer Leverkusen,TSG Hoffenheim,1,2,A,7.0,10.0,2.0,5.0,6.0,4.0,0.0,4.0,0.0,0.0,1.53,4.75,5.25,1.56,4.74,5.46,1848.79,1605.84,2.0,2.0,6.0,2.0
2526,2025-08-23,Union Berlin,VfB Stuttgart,2,1,H,8.0,21.0,2.0,6.0,5.0,11.0,4.0,4.0,0.0,0.0,3.4,3.7,2.05,3.56,3.69,2.07,1617.17,1719.31,4.0,9.0,6.0,10.0
2526,2025-08-23,FC St. Pauli,Borussia Dortmund,3,3,D,11.0,8.0,7.0,7.0,5.0,2.0,2.0,3.0,0.0,1.0,4.5,3.9,1.75,4.82,3.79,1.77,1577.11,1818.35,1.0,9.0,3.0,15.0
2526,2025-08-24,FSV Mainz 05,1. FC Koln,0,1,A,19.0,12.0,2.0,2.0,8.0,3.0,0.0,2.0,1.0,0.0,1.9,3.7,4.0,1.93,3.7,4.07,1706.18,1552.19,5.0,7.0,6.0,10.0
2526,2025-08-24,Borussia Monchengladbach,Hamburger SV,0,0,D,17.0,7.0,4.0,2.0,7.0,6.0,2.0,1.0,0.0,0.0,1.85,3.9,3.9,1.86,4.06,3.96,1632.48,1554.55,1.0,6.0,1.0,7.0
2526,2025-08-29,Hamburger SV,FC St. Pauli,0,2,A,5.0,17.0,2.0,6.0,2.0,5.0,3.0,3.0,1.0,0.0,2.4,3.3,3.0,2.45,3.29,3.12,1558.32,1581.9,4.0,2.0,7.0,3.0
2526,2025-08-30,Werder Bremen,Bayer Leverkusen,3,3,D,12.0,10.0,5.0,4.0,3.0,7.0,4.0,3.0,1.0,0.0,3.7,3.8,1.91,3.82,3.87,1.94,1670.98,1831.77,4.0,1.0,6.0,5.0
2526,2025-08-30,VfB Stuttgart,Borussia Monchengladbach,1,0,H,13.0,15.0,5.0,6.0,6.0,10.0,2.0,1.0,0.0,0.0,1.6,4.5,4.75,1.62,4.59,4.97,1708.1,1628.71,6.0,1.0,9.0,2.0
2526,2025-08-30,FC Augsburg,Bayern Munich,2,3,A,10.0,20.0,3.0,10.0,7.0,5.0,3.0,4.0,0.0,0.0,9.0,6.5,1.27,9.88,6.53,1.27,1632.13,1922.61,3.0,9.0,3.0,13.0
2526,2025-08-30,TSG Hoffenheim,Eintracht Frankfurt,1,3,A,17.0,9.0,5.0,6.0,4.0,5.0,2.0,3.0,0.0,0.0,2.88,3.75,2.25,2.95,3.84,2.3,1622.86,1752.23,4.0,7.0,5.0,11.0
2526,2025-08-30,RB Leipzig,1. FC Heidenheim,2,0,H,19.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,0.0,0.0,1.44,5.0,6.25,1.45,5.17,6.4,1712.76,1549.51,1.0,3.0,2.0,7.0
2526,2025-08-31,VfL Wolfsburg,FSV Mainz 05,1,1,D,11.0,17.0,3.0,3.0,3.0,10.0,3.0,5.0,1.0,0.0,2.0,3.6,3.5,2.08,3.68,3.54,1654.94,1690.7,7.0,4.0,7.0,5.0
2526,2025-08-31,Borussia Dortmund,Union Berlin,3,0,H,11.0,12.0,6.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,1.4,5.25,6.5,1.4,5.3,7.28,1813.56,1628.38,7.0,6.0,13.0,8.0
2526,2025-08-31,1. FC Koln,SC Freiburg,4,1,H,18.0,12.0,6.0,2.0,3.0,5.0,2.0,1.0,0.0,0.0,2.55,3.3,2.8,2.66,3.38,2.77,1567.67,1670.87,9.0,3.0,10.0,7.0
2526,2025-09-12,Bayer Leverkusen,Eintracht Frankfurt,3,1,H,18.0,13.0,8.0,2.0,4.0,8.0,5.0,3.0,2.0,0.0,2.1,3.8,3.2,2.16,3.83,3.29,1828.94,1760.26,2.0,9.0,3.0,11.0
2526,2025-09-13,Bayern Munich,Hamburger SV,5,0,H,22.0,9.0,12.0,2.0,5.0,3.0,2.0,2.0,0.0,0.0,1.06,12.0,26.0,1.07,14.97,29.41,1926.81,1547.28,9.0,1.0,13.0,7.0
2526,2025-09-13,Union Berlin,TSG Hoffenheim,2,4,A,20.0,9.0,7.0,8.0,9.0,2.0,1.0,1.0,1.0,0.0,2.6,3.4,2.7,2.66,3.51,2.68,1624.46,1614.83,6.0,3.0,7.0,5.0
2526,2025-09-13,VfL Wolfsburg,1. FC Koln,3,3,D,14.0,14.0,6.0,8.0,7.0,4.0,2.0,3.0,0.0,0.0,1.95,3.5,3.9,2.01,3.61,3.85,1654.25,1578.91,7.0,9.0,8.0,13.0
2526,2025-09-13,1. FC Heidenheim,Borussia Dortmund,0,2,A,6.0,17.0,1.0,8.0,5.0,4.0,2.0,3.0,1.0,0.0,5.5,4.5,1.55,5.53,4.66,1.56,1545.17,1817.48,0.0,7.0,4.0,13.0
2526,2025-09-13,SC Freiburg,VfB Stuttgart,3,1,H,14.0,7.0,6.0,2.0,7.0,1.0,1.0,1.0,1.0,0.0,2.9,3.6,2.35,2.92,3.64,2.41,1659.64,1714.29,0.0,6.0,4.0,12.0
2526,2025-09-13,FSV Mainz 05,RB Leipzig,0,1,A,13.0,19.0,2.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,2.55,3.6,2.63,2.6,3.7,2.64,1691.39,1717.09,2.0,3.0,6.0,5.0
2526,2025-09-14,FC St. Pauli,FC Augsburg,2,1,H,13.0,10.0,7.0,5.0,3.0,1.0,1.0,4.0,0.0,0.0,2.2,3.4,3.3,2.23,3.39,3.46,1592.94,1627.93,4.0,3.0,5.0,3.0
2526,2025-09-14,Borussia Monchengladbach,Werder Bremen,0,4,A,19.0,12.0,3.0,7.0,9.0,4.0,1.0,0.0,0.0,0.0,1.95,3.9,3.4,2.0,4.11,3.44,1622.52,1673.81,1.0,4.0,2.0,6.0
2526,2025-09-19,VfB Stuttgart,FC St. Pauli,2,0,H,17.0,9.0,8.0,2.0,8.0,4.0,0.0,2.0,0.0,0.0,1.75,4.1,4.2,1.78,4.0,4.46,1704.45,1602.23,3.0,7.0,9.0,8.0
2526,2025-09-20,RB Leipzig,1. FC Koln,3,1,H,18.0,13.0,8.0,2.0,9.0,5.0,1.0,1.0,0.0,0.0,1.65,4.33,4.5,1.68,4.39,4.73,1728.07,1582.62,6.0,7.0,7.0,13.0
2526,2025-09-20,FC Augsburg,FSV Mainz 05,1,4,A,18.0,12.0,5.0,4.0,6.0,6.0,1.0,2.0,0.0,1.0,2.7,3.4,2.6,2.77,3.47,2.61,1618.65,1680.41,3.0,1.0,3.0,5.0
2526,2025-09-20,Hamburger SV,1. FC Heidenheim,2,1,H,22.0,20.0,9.0,8.0,1.0,12.0,5.0,1.0,0.0,0.0,2.05,3.6,3.5,2.1,3.53,3.66,1545.8,1540.62,1.0,0.0,4.0,3.0
2526,2025-09-20,TSG Hoffenheim,Bayern Munich,1,4,A,12.0,18.0,4.0,10.0,5.0,5.0,1.0,2.0,0.0,0.0,7.0,6.0,1.33,7.87,6.19,1.33,1626.81,1928.28,6.0,9.0,7.0,15.0
2526,2025-09-20,Werder Bremen,SC Freiburg,0,3,A,12.0,10.0,5.0,5.0,2.0,0.0,5.0,2.0,0.0,0.0,2.38,3.6,2.8,2.38,3.81,2.86,1684.06,1669.48,4.0,3.0,8.0,6.0
2526,2025-09-21,Borussia Dortmund,VfL Wolfsburg,1,0,H,12.0,10.0,4.0,1.0,9.0,3.0,1.0,0.0,0.0,0.0,1.5,5.0,5.5,1.52,5.13,5.42,1822.03,1650.54,7.0,5.0,13.0,9.0
2526,2025-09-21,Eintracht Frankfurt,Union Berlin,3,4,A,19.0,11.0,10.0,5.0,5.0,1.0,3.0,2.0,0.0,0.0,1.57,4.33,5.5,1.58,4.47,5.57,1753.8,1612.48,6.0,3.0,10.0,6.0
2526,2025-09-21,Bayer Leverkusen,Borussia Monchengladbach,1,1,D,13.0,13.0,9.0,7.0,3.0,4.0,5.0,5.0,0.0,0.0,1.57,5.0,4.5,1.56,4.77,5.33,1835.4,1612.27,4.0,1.0,5.0,1.0
2526,2025-09-26,Bayern Munich,Werder Bremen,4,0,H,26.0,9.0,13.0,3.0,7.0,6.0,2.0,0.0,0.0,0.0,1.09,11.0,21.0,1.09,12.5,26.0,1932.27,1671.94,9.0,4.0,15.0,7.0
2526,2025-09-27,1. FC Heidenheim,FC Augsburg,2,1,H,11.0,8.0,5.0,2.0,3.0,2.0,1.0,6.0,0.0,0.0,2.7,3.5,2.5,2.77,3.65,2.51,1532.47,1608.7,0.0,0.0,0.0,3.0
2526,2025-09-27,FSV Mainz 05,Borussia Dortmund,0,2,A,8.0,10.0,2.0,4.0,7.0,5.0,2.0,1.0,1.0,0.0,3.2,3.7,2.1,3.32,3.79,2.13,1690.36,1826.21,4.0,9.0,5.0,13.0
2526,2025-09-27,FC St. Pauli,Bayer Leverkusen,1,2,A,13.0,5.0,6.0,4.0,13.0,1.0,3.0,5.0,0.0,0.0,3.1,3.6,2.2,3.28,3.55,2.24,1596.58,1828.68,6.0,5.0,7.0,6.0
2526,2025-09-27,VfL Wolfsburg,RB Leipzig,0,1,A,22.0,20.0,4.0,6.0,6.0,11.0,2.0,2.0,0.0,0.0,2.55,3.6,2.6,2.6,3.75,2.61,1646.36,1732.77,2.0,9.0,8.0,9.0
2526,2025-09-27,Borussia Monchengladbach,Eintracht Frankfurt,4,6,A,11.0,21.0,8.0,7.0,4.0,6.0,1.0,2.0,0.0,0.0,3.1,3.6,2.2,3.2,3.59,2.26,1618.99,1738.58,1.0,3.0,2.0,9.0
2526,2025-09-28,Union Berlin,Hamburger SV,0,0,D,11.0,16.0,2.0,6.0,5.0,3.0,2.0,2.0,0.0,1.0,1.95,3.4,4.0,1.99,3.7,3.82,1627.7,1553.95,3.0,3.0,9.0,4.0
2526,2025-09-28,1. FC Koln,VfB Stuttgart,1,2,A,14.0,15.0,6.0,5.0,8.0,8.0,2.0,2.0,0.0,0.0,2.9,3.5,2.35,2.91,3.68,2.39,1577.93,1710.09,4.0,6.0,10.0,9.0
2526,2025-09-28,SC Freiburg,TSG Hoffenheim,1,1,D,6.0,15.0,1.0,4.0,6.0,8.0,3.0,1.0,0.0,0.0,2.25,3.4,3.1,2.27,3.66,3.13,1681.6,1622.82,6.0,3.0,6.0,6.0
2526,2025-10-03,TSG Hoffenheim,1. FC Koln,0,1,A,15.0,10.0,4.0,4.0,11.0,6.0,3.0,1.0,0.0,0.0,1.91,3.7,3.75,1.93,3.98,3.79,1626.11,1569.98,4.0,1.0,7.0,7.0
2526,2025-10-04,FC Augsburg,VfL Wolfsburg,3,1,H,10.0,14.0,5.0,4.0,10.0,5.0,2.0,1.0,0.0,0.0,2.75,3.5,2.45,2.86,3.58,2.48,1598.24,1637.12,0.0,1.0,3.0,5.0
2526,2025-10-04,Borussia Dortmund,RB Leipzig,1,1,D,15.0,13.0,3.0,3.0,7.0,7.0,1.0,3.0,0.0,0.0,1.7,4.5,4.2,1.7,4.67,4.25,1834.06,1742.01,9.0,9.0,13.0,12.0
2526,2025-10-04,Bayer Leverkusen,Union Berlin,2,0,H,20.0,10.0,3.0,3.0,4.0,4.0,1.0,3.0,0.0,0.0,1.7,4.0,4.75,1.7,4.1,4.88,1834.09,1624.03,7.0,4.0,8.0,7.0
2526,2025-10-04,Werder Bremen,FC St. Pauli,1,0,H,15.0,13.0,5.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,2.35,3.7,2.88,2.43,3.67,2.87,1669.21,1591.17,3.0,3.0,4.0,7.0
2526,2025-10-04,Eintracht Frankfurt,Bayern Munich,0,3,A,6.0,12.0,1.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,6.25,5.25,1.42,6.14,5.53,1.44,1746.88,1935.0,3.0,9.0,9.0,15.0
2526,2025-10-05,Borussia Monchengladbach,SC Freiburg,0,0,D,9.0,12.0,5.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,2.25,3.6,3.0,2.36,3.57,3.04,1610.69,1678.3,1.0,7.0,2.0,7.0
2526,2025-10-05,Hamburger SV,FSV Mainz 05,4,0,H,15.0,11.0,9.0,4.0,1.0,4.0,2.0,3.0,0.0,0.0,2.8,3.5,2.4,2.89,3.53,2.48,1557.62,1682.51,4.0,3.0,5.0,4.0
